"","1","2","3","4","5","6","7","8","9","10","11","12"
"17404156",2.24567638257785,2.39322159013424,1.88314116109057,2.2389556195591,2.22174155446806,2.28022453942577,1.8619260933854,2.31951583088696,2.27784750374626,2.04181865069163,2.50755254200184,1.86487389081384
"17484278",5.05167390704631,4.8312818200637,5.03641588361484,5.04109284211309,4.90489290478932,4.84756295901191,4.70719917557314,4.77135470725405,5.00041749052074,4.67774080833484,5.16110146438016,4.86501380234287
"17468281",4.50484402168387,4.54856935766174,4.46622381154367,4.20427145761571,4.39034198140105,4.54351196607399,4.19773712639879,4.3188509011493,4.43014640320804,4.45878164577305,4.47843567187113,4.15356839236553
"17527465",4.65695075015831,3.76458563271567,3.90449343446302,3.95608612651737,4.07421609494742,3.86615325403402,4.17743813911645,4.25985424109405,4.18655848435687,4.1263741496475,4.44397573758578,3.86736061998065
"17529095",5.47160029374279,5.61384390224929,5.4038895981298,5.29856063329829,5.15306088737939,5.2653529363243,5.54345617042544,5.6649747187425,5.58073007239993,5.47925204685549,5.47925204685549,5.63896328049356
"17232132",3.70010482085905,3.79278824088448,3.41516289499982,3.98030701896748,3.38031391304209,3.58630703138987,3.64334890711762,3.82815580335735,3.61455916844638,3.50932438321425,3.22167891663938,3.31903572937621
"17431876",5.14615388467153,5.44740784813335,5.56565257661638,5.54897208087839,5.22759286246384,5.81250721112925,5.21655794487238,5.45778263851662,5.42152576040302,5.78138652522064,5.56822580288937,5.34854739174411
"17406264",4.79709093206431,5.0802079270746,4.7294820782107,4.79231351033708,5.13549371845338,4.97653514220998,5.07176718335372,4.6064242303526,5.07925944006104,4.89334281054973,4.88627486381278,4.59817331611603
"17411014",3.71912001122918,3.64858890799735,3.32099098955034,3.81026490737443,3.24911719542565,3.85830812026409,3.19046331313874,3.57894022908663,3.6423363854056,3.41310868481523,3.875475652649,3.50051213728867
"17326834",5.30014550333598,4.84198884934414,4.86103399312161,5.12940024690946,5.12545636123278,4.48183312702093,4.74559845560378,5.053265493165,4.44095223700357,4.83330776610135,5.0635534205164,4.73367157772749
"17324570",3.54071805407867,3.61908210920063,3.80783833710238,3.74589652800635,3.3413860806526,3.50696231464285,3.73638761536485,3.73539628821014,3.64946001037949,3.24199284566139,3.8522707317832,3.35622229641388
"17359672",3.51387697193564,4.13577786974818,3.43420996524286,3.6663913969583,3.99123312404984,4.04542465251674,3.88506388703287,3.60915240559787,3.99698567399702,3.63974839168835,3.40367898204474,3.7757415843044
"17217237",5.44642776506157,5.67416010554291,5.48630570414461,5.80705620113877,5.47243642714306,5.87481590336385,5.83415363569137,5.76874607161008,5.44634657150287,5.56268763233569,5.91218561767553,5.69454221378744
"17305742",4.7911219995053,4.74874114920433,4.38553507546404,4.67323689668806,4.59943105820102,4.38057778526809,4.72518687664056,4.58024525761825,4.68020859687296,4.56638370395321,4.31397852684026,4.47457018983493
"17318422",5.08803406908196,5.08572831271671,4.91756192957418,4.85539024218433,4.59806096283443,4.23626326830397,4.888682801491,5.03043967192264,4.75396723758495,5.36478111937375,4.91554533200521,5.15455094566859
"17264290",4.09136385318594,4.61461608249627,4.4017659993188,4.41196626499314,4.4446850013733,4.45154933082299,4.14840493192924,4.73988155626418,4.58666046002562,4.17385674108507,4.31288506355025,4.3210406475669
"17381511",7.69673166326597,7.22608617745616,7.28202103275798,7.57024170268578,7.7724174986503,7.76336722221879,7.41971488027686,7.57923545692115,7.3426180256935,7.863945633349,7.66511010070113,7.78437498951564
"17277934",5.30005652343338,5.23718417450308,5.30643964265187,5.40927422527282,5.44901525945304,5.01892355579682,5.33414764342907,5.09539424782248,5.39910681711614,5.02586559377477,5.41929663823846,5.33398254322639
"17459696",4.32622618485207,4.49132533924642,4.32452251295814,4.67810812905803,4.55585050307421,4.79045604269259,4.52564460534097,4.41583998082489,4.68155664003761,4.79494384206621,4.96824032624464,4.61463805419028
"17347443",3.99830742329081,4.25409892752654,4.11548504295122,3.72943035209423,4.00269741344654,3.9512897987654,3.74963565303097,3.84467241459652,3.7455384735318,4.11871902775584,4.15536759957444,3.75532716100795
"17316820",4.08117870975928,3.85459150022753,4.20003741113362,4.44636301970631,4.29324874382392,3.91123302485661,4.1953256277499,4.33049723256529,3.66221824923719,4.50237109384621,3.85507597648878,3.60305950533024
"17522280",6.12022781485321,6.25551478575206,6.28604594716978,6.39371267564391,6.04004821291952,6.41030376782547,6.40738765659133,6.41627512537767,6.11293420748458,6.24914233635755,5.72475703895696,6.31501194809614
"17300181",4.82280965011276,4.85975270616575,4.6851051872858,4.81347983231,4.92294557294202,5.16200122587226,5.30316318946816,5.23121933374987,5.14784981126948,4.98014784661206,4.99584405690476,5.02782867616944
"17330162",4.48637317341877,4.37087735065537,3.89257731574861,4.28382838839253,4.50175270890882,4.82560266856238,4.00777288612415,4.45119448257967,4.46087802570079,4.49450193152517,4.56933592744599,3.88094534449413
"17336071",4.90729213820016,4.91417233625783,4.90116581507583,4.35365568425203,4.85442901957039,4.35268537863201,4.6074860928704,4.71521994400996,4.98908316555188,5.24031413207897,4.56832055910329,4.72774836997276
"17434023",4.38039421872744,5.26237490719286,5.58549359113113,4.80619470439227,5.06273869286162,4.58622202470451,4.90632998687449,5.16773939969308,5.03980799659977,4.94645847213587,5.1825574881063,4.8628665327618
"17544324",2.16745340980262,2.11181468407385,2.27035653859608,1.73907958881123,2.17837449250827,1.78845695232767,1.91834761313358,2.10237635035605,1.94294238226625,1.87323290841374,1.65443969850756,1.82732848948969
"17425926",2.68111871293567,2.20135260849193,2.27350652064971,2.28229536379157,2.47864377509737,2.45915086800885,2.21094582461038,2.50567203003445,2.28571850221573,2.07051585842648,2.1852613436797,2.0222862723971
"17489962",2.55338017873995,2.66079333745319,2.57856289144231,2.7318706379793,2.87557284239412,2.63799617398485,3.15151468048888,3.13397439602936,2.87050404495186,2.68518017167413,2.87580581640219,2.57801053996882
"17404993",4.36741172235858,4.20597615506665,3.85826081543482,3.98495344461734,3.59333596276787,4.1702374662704,4.36972395409147,4.07270614391386,4.50018978318113,4.2847303653367,4.86594785578169,4.1689881695348
"17446490",3.01000849645516,3.60153849192308,3.24575956528116,3.35654247493909,3.33049852154397,3.09758634455029,3.50112463277537,2.96992334319641,3.15883658935357,3.29979128710763,2.85589138640537,2.55389366584239
"17424452",4.26483977368491,3.99813490686509,4.44247554932847,4.85069972561767,4.40033721794016,4.12361951750204,4.7157605627882,4.88680182608912,4.82779171481687,4.6448434874298,4.64415151473446,4.18745335685847
"17275234",3.0668642435977,3.57534153547962,3.28336552307885,3.07899683567413,3.18898451883937,4.27464267035438,3.61096712956871,4.16505350805907,3.16833325483334,3.29882733404399,3.20718090207553,2.9575040689905
"17545075",3.52359133569093,3.83311776481961,3.15360280892264,3.29827992800408,3.8954937146091,3.70089055778482,3.22143862321044,3.18483518449345,3.62676302976259,3.85362790712232,3.94228714092959,3.06591557932661
"17277685",2.73406104479613,2.38979009412812,2.08510567269861,2.31009989176513,2.13617089048379,2.81000179965583,3.4512342397898,1.99185040035949,1.65423592438425,2.205443241575,1.86463622812385,2.58771832842882
"17315627",2.96982850152685,3.49814017194142,2.73398633270873,3.60103183571258,2.90191406577507,2.88706449712654,3.59454069431131,2.99532025145881,3.04519230200965,2.953948063708,2.98368966586976,3.24084557931545
"17248496",4.28166508654855,4.38371625927753,4.1334528903447,4.32906259569173,4.19583174136988,4.96212912187232,4.5942996249995,4.18598988191299,4.66086523972543,4.5942996249995,4.92718143269184,4.33388568091621
"17465728",3.93941178078171,4.42712355248929,4.12623316252232,4.49094025380843,3.96597038836351,4.67535551777113,4.26478237760056,3.99074573342465,4.60325013289923,3.8150327542436,4.54263557276517,4.16975499469266
"17476946",4.54517914356347,4.8430578862296,4.83103105494078,5.12975420931131,5.12864582993477,5.10762515135565,5.40282532897605,5.34457197946441,5.24324165269067,4.8895252933458,5.62871545304722,5.00590396683318
"17282942",2.76521652744499,2.73331565298964,2.86865516860682,2.85938352551142,3.45115722112654,2.7985839225919,2.44615370831071,2.33113857974914,3.12418472079064,2.30999573493248,2.78264969356524,3.28823539211086
"17545148",5.250896320947,4.97838842159289,4.90774439786572,4.3790750476395,4.94342494293791,5.09237150234626,4.81969292539357,4.93362529598697,4.50529363330266,5.19492624048927,4.97533908470855,5.23666630628935
"17464424",3.97788738225973,3.98093313698282,3.85445948484075,4.02128591531331,4.38613340913454,3.92734054213088,3.77615972385516,4.43846487309147,4.00308358179657,3.90360112455372,4.18950651138917,4.32878897660655
"17424762",4.87116055508081,4.85910414331361,5.12566024901662,5.02743907934922,5.19958723966072,4.92117706559916,4.85243711002695,4.93281332692748,5.22885204832211,5.07099554799743,5.3054023836591,5.2087459205613
"17490097",3.36652519051861,2.95073956672018,2.93556673772156,3.3209077396109,3.34656722410117,2.45228901048621,3.10203893014799,2.95115796462643,2.78606132634981,2.93556673772156,2.8709248060651,2.81017638631625
"17529569",6.70461321257612,6.57184989455353,6.71090857254458,6.44493311106488,6.61948218076423,6.29017833296293,6.55845354363423,6.53208303579446,6.32398080369765,6.65544362403668,6.22565765752414,6.66863082788869
"17464449",4.9197563867184,5.30261701170499,5.24437184214367,5.29383424709633,5.24043402704288,5.03947096531519,5.13280091657481,5.5115452057584,5.40266823566207,4.97003348043978,5.32316141739829,5.1587390394288
"17268098",2.75601175628515,3.54328282176649,2.86837342985413,3.73743188935776,3.15749268960258,3.19463546176129,3.27578324009431,2.98335988920731,3.62545980184482,3.27476192817861,3.52179431823136,3.51574406977427
"17546997",1.922386084015,2.29514110064335,1.63744806374271,2.12162166242231,1.77141837639954,2.40884426245824,1.8395665042199,2.1193064818956,1.95787972242328,1.89820239627688,1.30016502942073,1.84723551305806
"17537391",3.01995449168912,3.14517483696572,3.23027604591631,3.07627783075348,3.18924013194639,3.21093492184986,3.56578906114809,2.87182523996168,2.90650157769579,3.11395514302122,2.96882909795279,2.79370338003021
"17214910",4.22475452613449,4.67836195120615,5.18166357473569,4.79809651722586,5.02838998785973,4.65159575856698,4.99971937637993,4.59533652803089,5.13506476836307,5.18367182402026,5.13217846453186,5.05462670200157
"17534213",5.03935649144109,5.58733333801506,5.79945656774789,5.20294431559798,5.87104442809675,5.65835366805403,5.59818418995021,5.58738058460697,5.29272850162473,5.44671617891938,5.0799648187939,5.51724013071648
"17545514",2.99471892688491,2.21309504046935,2.37760508361626,2.76196557679384,1.94808971702428,2.75614778332063,2.46784800386275,3.31721973439908,2.48772488953105,2.41068091608779,2.26235320513872,2.35962013742324
"17326926",3.17716229774551,3.22796505570859,3.20561850097856,3.81484250417848,3.46505986940991,3.05767189056346,3.77674771360185,3.43897811248548,3.78513358453104,3.7318980506733,3.55115146797344,3.42800691849086
"17466279",3.85166158076346,4.52466883527562,3.56835009094336,4.31309108110298,3.67930763899268,4.72242534273007,3.81069979077382,3.98350984291614,4.30103670129728,3.80878092834808,4.96839342789371,4.30770756359294
"17269220",3.74163043948472,3.6233197479916,3.83003174890388,4.15107658992909,3.77841847792987,4.16300155473796,3.62572931544598,3.53821173000749,4.24087979186196,3.47987022677515,3.67078734502891,3.27011596410934
"17234718",6.02673326507299,6.37577787278806,5.97461611532587,5.97234777427054,5.72085271373708,5.80048645687234,6.02320776920403,6.23531059933069,6.18090612718883,6.21949485626738,5.99637640366486,5.7629197171675
"17230067",3.64827300015884,3.31164284658043,3.84529809271074,3.80748147498925,3.26053990715978,3.30479805804886,3.05933065370213,3.35451593525934,4.22976082308582,3.02763974927657,2.9596791779029,2.93032314568327
"17340584",5.65554325789856,5.65411783573018,5.70632162589175,5.96337378577728,5.64074782077455,5.96137754470567,5.92879138746306,5.28748152305079,5.48671392960874,5.62355916408357,5.52594202261335,6.06719735456915
"17340599",6.18709936803019,6.09078354980525,6.37534103745895,6.20774064019477,6.31532742538578,6.03644530167723,5.9199783004691,6.1513501264718,5.96239629534541,6.14673218744057,6.40577172531797,6.62473071342431
"17533946",4.53296380374269,4.53296380374269,4.47818719939004,5.26503915055319,4.31397597630758,5.04420871263001,4.70417052622433,4.8046214218529,3.79440356463242,4.33593445537182,4.36153194042065,4.31772353147356
"17533950",4.3613389838046,4.54952400249198,4.59682192425788,4.69971384313638,4.94023327842902,4.82665554098728,4.33531573694905,4.96996909348858,4.76591095890234,4.146064195577,4.72236904923197,4.56395748539094
"17225253",6.39366626238882,7.90718939276648,6.59889906541281,6.3718268861304,6.74671697317988,6.29290213373951,7.52073838617774,6.22879299035082,6.83298911230509,8.09485049664781,6.45656037944275,6.42152881743796
"17533952",5.32085767056145,5.69727259132592,5.65127513612641,5.67422048119214,5.42924066832082,6.06794002889598,5.80876334067974,5.91478874675357,5.8158920289415,5.95244677768835,5.94528543525251,5.81128925363676
"17415375",3.93795918921249,4.12056981361415,4.00901031318259,4.17073380363459,4.08788037097714,3.98115301605244,4.1018200151139,3.87903082906101,3.73853853673976,3.7239827460112,4.36879762837894,3.82843260801693
"17296565",5.58260826111273,5.87491319000346,5.62234039156803,5.40715945167053,6.01681119335291,5.36107396072407,5.79963694411943,5.23368485266756,5.80136619383214,5.81277498281194,5.94914680033361,5.81643900947989
"17366636",1.82228054017356,2.10986930114684,2.26141726795344,1.91976611685451,1.81263824669093,2.19681049925742,1.80215210440516,1.98570087380361,2.33939001283278,1.7799526939743,1.9631008659416,1.83307351431139
"17540902",2.31816863932193,2.23735394252387,2.24953439563117,2.58341287675947,2.51430654765667,2.36411922008003,2.5914081205811,2.56857705934747,2.19913477607992,2.25884369511363,2.4398963833211,1.9732938723511
"17296653",4.87299016273892,4.85218412832619,5.1953385077479,4.74424019710535,4.97995990106,4.80879856502848,5.33392525096872,5.00117989189977,5.13945217782847,5.34356281225761,5.1522513988576,5.12594576103377
"17449820",5.47510377131439,5.56740526580775,5.27795354114512,5.15125231370385,5.21731100505143,5.3881829360805,5.05817528323005,5.56690255685033,5.23370222941853,5.44800332878303,5.16720817259894,5.14609904899718
"17539046",3.24051357714733,2.88010304168673,2.93087308919141,3.57717799020747,2.71261202469144,2.93406192504047,3.09344055114299,3.26820471947415,3.32747415747466,2.80221467444502,2.92121222096894,2.82408785172002
"17366244",3.06471201314253,4.42998880043925,4.95124863531741,3.95649845005915,4.27967504290481,4.15988183830614,4.20536559969876,4.0200830304433,4.00431118802187,4.63379572286094,4.84097286515398,3.99979446554842
"17240303",3.27433345573629,3.06226514434528,3.11256649941924,3.39799085198303,3.52247933647321,4.02363643000883,3.81362438623773,3.65659925602707,3.46038174850734,3.52399984796508,3.77286325841768,3.37312608574372
"17296793",3.95458013072065,3.52318135192394,2.94004116397029,4.06342039992477,3.53625721569948,3.26077079518024,3.42941708289553,3.22981564573078,3.64165791108789,3.71313154357605,3.14000563073228,3.4246795993722
"17485649",2.92405356731894,2.96107620356075,2.84421016458055,3.29073165188315,2.92089145469289,3.66531828194063,3.16238631859875,3.25519424528697,3.04082746726828,3.37271146993544,3.42521115429104,3.29515012296105
"17303147",5.82312546515782,5.37829797805405,5.57576665036774,5.61033090475799,5.68186057303858,5.84841871310233,5.7540374573615,5.66425345010419,5.60866658668137,5.82914429763247,5.31315729765567,5.45834852000254
"17481188",4.68518014522559,3.92098691524965,4.21527084907827,4.40626465212754,3.84724805316488,4.38706329664183,4.29815494950134,4.27907131386313,4.86413205691571,4.55379018760214,4.36932097271145,4.57975738451434
"17231491",4.11674745111317,4.36138624159739,4.5170561115404,4.53221502056893,4.13219289895885,3.9312342048212,4.28073475509562,4.16161714190584,4.00600197268051,3.9604237090241,3.41092147865333,3.84412233272124
"17242316",6.24890449201751,5.99928186709893,5.93341249605329,6.07365228616725,5.99587793751724,5.51928180559121,6.26046336345653,6.11880891958792,6.30194930295011,6.27708248086274,6.02166073103374,6.33086832375448
"17260396",5.21550585927367,5.275651340619,5.41366048574423,5.43949201226416,5.55921426780766,5.4843151121801,5.52612206035042,5.28302334758821,5.51551971850816,5.01808870506539,5.46461100500338,5.21149666310156
"17341161",8.31314966382933,8.1216016745176,8.14060362581925,8.43022934864227,8.54291781359637,8.52499745697559,8.32700153606866,8.33651623604825,8.13606267845152,9.61868293024102,9.50636732906254,9.71805554089751
"17240098",3.39287476019269,3.56833882975889,3.67302361380564,2.98135160169511,4.00985066692791,2.88710827916992,4.58268180416337,3.26048252936053,3.24928708661881,3.81059976540692,3.57184355715681,2.72001982250986
"17439307",3.07078017399273,2.54361867844118,2.42127979975426,3.04869385291981,2.99411423249743,2.61877728221897,2.62415541707505,2.96125632142818,2.84288427146622,2.96628891719815,2.89856648533526,2.85349789363936
"17333386",4.65653814955935,4.52264850156852,4.94633048778812,4.12670302286649,4.06858189564607,4.73343600675917,4.61896079683938,5.03978612246446,4.1748473388957,5.28153369465161,4.42467891845178,4.15395706549922
"17421334",3.53963357188698,3.07859841350116,3.63944305831016,3.50458732373373,3.33039400973888,3.08621758323774,3.34073086735629,3.3606915528034,3.72873173182895,4.20481746096684,3.40038812457489,3.6588465101227
"17288035",5.46384531716861,5.61217021371332,5.47988602519187,5.61610267854046,5.32779408933194,5.32552084672012,5.54686315171051,5.10230864179723,6.25002260118023,5.84076916992242,4.16280414138198,5.68794204983752
"17421437",2.79579495821209,2.40016333905514,2.58143137110476,3.01913870163486,2.82603396581609,2.98460382228252,2.64044151766841,3.12130097616662,3.61796749814548,2.91892267839111,2.84002727903281,2.75660986861341
"17444697",3.88308326203268,4.11730697892199,3.9780187559965,3.92466028185407,3.74543497296412,3.75075011286311,4.11056836363117,4.24312868639457,4.43423842440128,3.9020163662055,3.87937048041145,3.63162146696534
"17382032",4.62955675738211,4.55418904160367,4.7832021569382,4.12246763289803,4.19910314774234,4.79566368327034,4.73846417017172,4.6993550335143,4.52794043682789,4.45757630143261,4.77822016393758,4.58068814931313
"17396064",2.41390140023595,2.68056667906559,3.32066866822746,2.1936402675288,2.41340140753118,2.5780735312777,2.61663944616622,1.9285091176052,2.62924511894841,1.98025423527511,2.5141404176031,1.80557340823904
"17318100",6.14133420968121,6.03247180711524,6.06372608383114,6.0102135054437,5.76303273565094,5.37875687867952,6.73566307869628,6.14761555699225,6.19742407116066,6.6820626554214,5.67732596438198,6.36867234136301
"17546407",5.01190880766535,4.53439459226099,4.90552373859239,4.88240360524494,4.6035068292124,4.87460503671114,4.58597904595963,4.92653806647949,4.47229984942528,5.04774787031976,4.50892335117862,4.71577125125012
"17536187",3.9313541343385,3.76938358457277,3.56448720277974,4.07152847137032,3.96499765451887,4.10953090567619,4.25329463860811,3.74886069696124,3.69697412509253,3.73562587675093,4.11729842055358,4.12022297838585
"17333493",6.001784021598,5.74955379063801,5.6017360854907,5.81141241464556,5.77332822246638,5.52558106998267,6.03620967731425,5.49335745425769,5.94812403859919,7.58347007153729,7.02663207294362,7.52087017978317
"17525460",3.70241777386834,2.72230035634851,3.49780209461123,3.51550795203856,3.45755495378107,3.24032665275933,3.91749029365423,3.2298791640643,3.06520108077389,3.10121037513146,3.75407546655273,3.42648682034841
"17525471",3.04105665081853,3.39844075710105,2.83446391704312,3.22568976086477,2.93858447128316,3.7313513352285,2.79177497884749,3.49595458064907,3.48933047339601,2.77924171078802,3.41605094713948,3.33650248719487
"17432770",5.14430874277288,4.83121882842241,5.38731233790606,5.00445374444919,5.22759286246384,4.94064278565975,5.09732405201546,4.7213051574494,4.9582900428551,4.15523387141885,3.54837030795207,4.13253247894702
"17499732",4.22415062543966,4.78970945836872,4.18774087999961,4.44079121866581,4.09983902713512,4.5446279608607,4.1657844386329,4.4777444552147,4.71250394422399,4.65066652607203,4.44101505875461,4.42731155798795
"17450937",6.35918463862415,6.0606479433034,6.14994474686263,6.2993665289265,6.66290790728272,6.11928907107741,6.50743099507744,6.03349769018751,5.96466735734201,6.80307866976843,6.19959275314819,6.7566920814056
"17499748",4.48152660867698,3.86757964528994,4.9444932247229,4.57806801008289,3.9486120214539,5.16178307902678,4.57689689085659,4.74193224379274,4.29912082519207,4.61272371456759,4.28901862682272,4.22013346125143
"17499753",6.13413464633128,5.47915792477443,5.47100149892038,5.69977394125483,5.60210137626043,5.79835687835059,6.19013995666116,5.9917530751558,5.96424414146097,5.6549494415505,5.77217451714,5.71187859327213
"17293484",3.76232451634524,2.45160245936697,2.69722950949605,2.82730493771437,2.88774922577564,2.62176266794707,3.04219723591781,2.90165297242836,3.39923825371611,3.06265107523857,2.98123341847875,3.07524215139257
"17303191",3.02571271671456,3.27142103232984,3.20673645314011,3.24055014451096,3.51710816463221,2.91937510668245,3.2323002669673,3.59069609361438,3.44403176093162,4.16874278074296,3.50259352737279,3.56286662238629
"17412705",6.83437621017938,6.74538922282494,7.13324414569191,7.46594233538423,7.05166927794742,7.46862423507269,7.40275710899494,7.34509988059757,7.69031900396033,7.53780590766914,7.47685667730558,7.60183850235096
"17539750",3.89640697251096,3.37765296871915,3.65806861755684,3.88984501553641,3.15569009131756,3.36004865610939,3.82490326959819,4.24067193855514,4.34523779304546,3.91133463482654,3.73170582798232,3.79082067934049
"17260306",5.92108434562754,5.03271049900286,5.68911078475795,6.03051800298972,5.58279786330374,5.78700053137755,5.44166346004145,5.31156508497317,5.26263493501959,5.43104128786126,5.55609895079834,5.66228365321624
"17448235",3.25159861097568,3.42379310282112,3.25590165694149,2.95405229887596,3.36609548397475,3.15828469846905,3.23317676596569,2.93998452443611,3.52061501604871,3.0063807139667,2.92565542887946,3.21193651156961
"17406399",4.83454117353089,4.43370392626958,4.8009675172468,4.89288182540871,4.71253903560449,4.66008865463724,4.82827015298732,4.54144256082454,4.87767742333354,4.95413675190845,4.89202601627064,4.47219380966446
"17532724",1.51906163797203,1.29778000359918,1.38757221199644,1.14504554983787,1.72682340511425,2.37083607784086,1.8725006196944,1.42561560450319,1.10941160047915,1.63382485769894,1.28249080141118,1.15011952485126
"17406512",2.59570744122178,1.76057075125591,2.08011249817085,2.4462233776932,1.49053323318781,1.83425233796557,2.21005250211814,1.76267934649829,1.77757588870554,2.1443600436888,2.40612059820005,1.71915605964753
"17297112",3.30329580375824,3.18616558963018,2.66341956204825,2.71364523443363,2.81544245798655,2.54231934516205,2.92627009588419,3.32899832887335,2.59874346071671,3.10673605379662,3.30630040330105,3.2469878949156
"17473734",2.78657763947552,3.30827340917458,3.5788614142381,3.66894424262831,3.17860627060841,3.86809355280709,2.72541354811439,2.79782728935325,3.15759961289926,3.18405399078904,3.34390391182191,3.14895088308098
"17300223",4.15304905698406,4.29313949662052,4.18889911133877,4.15716359209777,3.79440356463242,4.04372191506601,4.78583287098618,3.56824501827504,4.07216219076739,3.66311177234759,3.70926280647457,4.11989996461296
"17399858",4.36780301539963,4.7346190949056,4.30411099145864,4.12658407224316,4.48895235159684,4.143272054108,3.93908814450592,5.055999843729,4.78537260082129,4.46411303560998,4.2690009861601,3.99960290736769
"17486203",4.83063478885625,4.78418742769172,5.17986681151983,5.03725649784248,5.16889044256516,5.13360667872668,5.75059988914042,5.20887547435618,5.00584622568713,4.93207031820955,5.24498907831872,5.45344741116909
"17282920",3.38166676634037,3.45633994905533,3.20050711683099,3.16225741986366,2.95869737927581,2.9805391280401,3.75471986705693,3.40923225416546,3.93332439193698,3.60715796249819,3.23618855692949,3.05004552825444
"17214009",3.78492198633708,4.06227314656808,4.18584503489286,4.27475591990572,3.93509175694333,4.21191323305785,4.2382091625912,4.24241767357398,4.35677927615222,4.28955020841346,4.08626594332562,3.84052071817103
